Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,NC,2016,"12        ",Male,16,Right-Handed,188,29,193,1,Car,10,.416,28,Baseball/Softball,305,251,401,513,455,1000,28,"Right foot",,47,"Ring finger",December,Summer,No,No,Meat,Water,Science,7,8,6,"Yes - other","Text messaging",50,75,5,0,7,10,14,14,14,7,7,2,0,5,Some,"Undergraduate degree","Rap/Hip hop","Super strength",Happy,"Sports person",Health
USA,IN,2021,"12        ",Male,16,Right-Handed,173,24,170,one,Car,20,.55,34,"Martial Arts",1000,500,500,800,300,800,27,"Left foot",140,90,"Index finger",February,Fall,Yes,No,Soups,"Energy drink",History,2,2,6,"Yes - broadband connection","Cell phone",20,21,9,1,4,3,7,0,5,3,6,1,30,5,"A lot","Some college",Other,Telepathy,Happy,"Coach or club leader",Health
USA,IN,2021,"10        ",Male,15,Left-Handed,175,26,175,1,Bus,15,0.35,33,Other,900,500,600,900,200,400,27,"Left foot",80,110,"Ring finger",November,Fall,No,No,Meat,Milk,Music,8,7,4,"Yes - broadband connection","Text messaging",2,2,0,0,3,5,1,10,1,2,10,1,0,3,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Happy,Relative,Environment
USA,WA,2022,"12        ",Male,17,Right-Handed,164,25,161,1,Walk,5,0.302,45,"Table Tennis",750,700,600,600,800,900,24,"Left foot",77,78,"Ring finger",April,Winter,Yes,No,Seafood,"Soft drink (caffeinated)",Science,7,10,4,"Yes - broadband connection","Internet chat or instant messaging",0,1,7,0,7,4,7,50,7,12,5,3,0,1,Some,"Graduate degree","Rock and roll",Invisibility,Rich,Teacher,Health
USA,CA,2020,"12        ",Male,17,Right-Handed,172.7,26,,3,Walk,5,0.728,50,Basketball,600,600,750,900,750,1000,26..3,"Left foot",70,70,"Same length",August,Winter,No,No,"Rice/Noodle dishes",Water,English,8,9,5,"Yes - other","Cell phone",7,10,6,25,10,42,0,21,35,7,35,4,0,7,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person",Health
USA,CA,2022,"7         ",Male,12,Right-Handed,147,22,144,2,Bicycle,"8 - 9",0.456,45,Soccer,100,90,100,"90   ",30,70,22,"Left foot",61,59,"Ring finger",September,Summer,Yes,No,Fruit,Water,Other,8,9,4,"Yes - broadband connection","Text messaging",12,14,8,2,10,23,15,7,5,5,50,6,0,2,"Very little","Graduate degree",Techno/Electronic,Fly,Happy,"Sports person",Environment
USA,CA,2015,"11        ",Male,16,Right-Handed,177,25,177,1,Car,15,0.359,39,Soccer,861,856,1000,551,380,807,25,"Same length",75,78,"Ring finger",September,Winter,No,No,Meat,Water,"Physical education",8,10,5,"Yes - broadband connection","Cell phone",100,150,20,1,5,18,20,0,1,2,1,3,0,4,Some,"Graduate degree",Country,Invisibility,Happy,"Sports person",Health
USA,NY,2022,"12        ",Female,16,Right-Handed,168,24,171,2,Car,8,.29,29,"Hockey (Field)",925,663,604,594,273,369,24,"Same length",92,95,"Ring finger",November,Fall,No,No,Soups,Water,"Mathematics and statistics",8,11,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,65,7,6,16,6,10,3,15,12,10,9,6,7,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,NC,2021,"12        ",Male,17,Right-Handed,180,26.1,68,1,Car,5,.281,"50 ",Running/Jogging,1000,1000,500,500,700,1000,26.4,"Left foot",73,73,"Same length",May,Summer,No,No,Fruit,Milk,Science,8,6,4,"Yes - broadband connection","Cell phone",15,40,15,14,28,10,25,0,18,10,49,18,16,10,"Very little",Other,Other,"Freeze time",Healthy,Other,Health
USA,IL,2020,"12        ",Male,16,Left-Handed,"5""10","23 ","176 ",1,Car,8,0.599,47,Running/Jogging,900,900,700,400,400,600,23,"Same length",80,85,"Ring finger",May,Fall,No,No,Meat,Water,Science,8-9,10,3,"Yes - broadband connection","Text messaging",10,8,5,0,14,8,14,4,2,1,9,6,7,3,Some,"Some college",Other,"Freeze time",Happy,"Coach or club leader","International aid"
USA,OH,2014,"6         ",Male,11,Right-Handed,138,21,145,2,Bus,5,.347,47,Soccer,850,500,950,400,300,100,25,"Left foot",,60,"Index finger",May,Fall,Yes,No,Meat,Water,"Social studies",9,9,4,"Yes - broadband connection",E-mail,1,2,5,0,3,6,2,1,0,0,1,0,0,3,Some,"Graduate degree","Heavy metal","Freeze time",Happy,Teacher,"International aid"
USA,TN,2020,"6         ",Male,12,Right-Handed,160.2,24,157,1,Car,5,0.74,62,Baseball/Softball,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2012,"12        ",Female,16,Right-Handed,156,21,157,2,Bus,15,0.297,33,"Martial Arts",278,475,193,289,770,578,21.6,"Left foot",90,97,"Ring finger",April,Spring,No,No,Fruit,Juice,"Computers and technology",6.5,9,6,"Yes - broadband connection","Internet chat or instant messaging",0,0,2,.17,15,2,0,.5,7,10,15,1,0,1,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Healthy,"Musician or singer","Arts, culture, sports"
USA,PA,2018,"12        ",Male,17,Right-Handed,175.3,24.7,184,2,Walk,15,.314,38,Other,800,800,800,500,600,600,24.6,"Right foot",97,100,"Ring finger",January,Summer,No,No,Poultry,Water,Other,6,8,4,"Yes - broadband connection","Text messaging",20,100,15,0,2,20,11,35,10,5,50,0,0,2,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Healthy,"Doctor or nurse",Health
USA,NY,2019,"5         ",Female,10,Right-Handed,130,21,137,2,Bus,10,1.127,70,Swimming,500,1000,1000,1000,500,500,21,"Same length",6,6,"Same length",October,Summer,Yes,No,"No favorite",Other,"Mathematics and statistics",8,10,6,"Yes - other","In person",0,0,35,2,9,164,3,8,5,213,1,49,8,11,None,"Graduate degree",Country,Telepathy,Healthy,Other,Other
USA,DE,2019,"12        ",Male,17,Right-Handed,185,11,4.5,2,Bus,30,0.428,44,None,27,5,503,1000,1000,1000,11.2,"Left foot",8,8.5,"Index finger",February,Winter,Yes,No,Meat,Juice,"Mathematics and statistics",6,4,6,"Yes - broadband connection","Internet chat or instant messaging",,,21,7,0,60,0,60,60,3,60,0,40,3,"Very little","Graduate degree","Rap/Hip hop","Super strength",Rich,Friend,Health
USA,SC,2013,"11        ",Male,17,Right-Handed,174,27,166,2,Car,6,.701,40,"Martial Arts",700,850,600,800,400,900,"27 ","Same length",7.5,7.8,"Ring finger",September,Spring,Yes,No,Meat,Juice,Other,6,12,5,"Yes - broadband connection","Text messaging",99,200,6,1,25,8,5,4,0,3,6,0,30,2,"A lot","Graduate degree",Other,"Freeze time",Happy,Other,Health
USA,CA,2020,"12        ",Female,17,Right-Handed,163,25.5,164,2,Car,20,0.331,28,Cycling,668,856,540,364,920,941,25,"Right foot",72,77,"Ring finger",June,Winter,No,No,Pizza/Pasta,Water,History,8,9,6,"Yes - other","Text messaging",8,11,1,15,4,18,1,2,4,1,1,1,0,3,Some,"Graduate degree",Pop,Telepathy,Healthy,Actor,"Wildlife, animals"
USA,NH,2020,"12        ",Male,17,Right-Handed,175,28,181,1,Car,10,.36,50,Baseball/Softball,326,433,342,428,754,1000,28,"Same length",76.2,76.2,"Ring finger",May,Spring,Yes,No,Meat,"Soft drink (non-caffeinated)",History,6,9,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",20,30,5,10,3,12,15,15,10,8,6,10,10,1,"Very little","Undergraduate degree","Rap/Hip hop","Super strength",Rich,"Sports person","Wildlife, animals"
USA,UT,2013,"9         ",Female,14,Right-Handed,152,20,152,1,Bus,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"8         ",Female,14,Right-Handed,149.5,22,155,2,Bus,10-15,0.367,39,Other,1000,1000,1000,1000,750,750,22,"Same length",77,65,"Index finger",September,Winter,Yes,No,"Rice/Noodle dishes",Water,"Computers and technology",5-6,9-12,5,"Yes - other","Text messaging",20,20,,,,,,,,,3,2,0,3-4,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Religious figure","International aid"
USA,IN,2020,"11        ",Male,16,Right-Handed,172,24,157,1,Car,5,0.206,39,"Football (American)",1000,1000,1000,1000,1000,1000,23,"Left foot",60,60,"Ring finger",March,Summer,No,No,Meat,Water,"Physical education",9,5,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",2000,4500,0,"42 ",2,80,20,40,35,42,42,5,0,0,Some,Other,"Rap/Hip hop","Super strength",Happy,Relative,Health
USA,MO,2017,"6         ",Male,11,Right-Handed,153,153,149,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2014,"12        ",Female,17,Right-Handed,152.4,25,150,1,Car,10,.429,44,Walking/Hiking,1000,1000,1000,1000,500,500,25,"Same length",60,65,"Ring finger",August,Winter,No,Yes,"No favorite",Water,History,6,6,9,"Yes - broadband connection","In person",79,91,10,0,12,20,0,0,0,1,10,5,0,5,Some,"Graduate degree",Other,"Freeze time",Happy,Relative,"International aid"
USA,MD,2020,"11        ",Male,17,Left-Handed,185,27.8,190,1,Car,35,0.542,48,Walking/Hiking,900,550,600,400,800,800,27.5,"Right foot",90,92,"Ring finger",October,Fall,Yes,No,Soups,Water,Music,7.5,9.5,4,"Yes - broadband connection","In person",2,2,5,0,15,9,0.5,0,0.5,0.5,28,0,0,0.5,Some,"Undergraduate degree",Classical,Fly,Happy,Relative,Environment
USA,WI,2016,"7         ",Male,12,Right-Handed,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2013,"12        ",Male,17,Right-Handed,170,27,172,6,Skateboard/Scooter/Rollerblade,80,.1,30,Golf,1,1,1,1,1,1,200,"Same length",12,12,"Same length",August,Winter,Yes,No,Seafood,Juice,Languages,1,16,8,"No internet connection",Telephone,1000,1000,10,10,10,10,10,10,10,10,10,10,10,10,Some,"Some college",Reggae,Fly,Healthy,Teacher,Other
USA,NC,2018,"11        ",Female,17,Right-Handed,170,26,163,3,Bus,7,0.387,33,Soccer,1000,1000,1000,1000,1000,1000,25,"Right foot",84,80,"Index finger",May,Spring,Yes,No,Fruit,Water,"Mathematics and statistics",3,9,5,"Yes - broadband connection","In person",15,30,3,1,30,5,20,0,10,10,54,1,0,5,"A lot","Graduate degree","Rock and roll",Telepathy,Rich,"Community leader or elder","International aid"
USA,IN,2017,"12        ",Female,18,Right-Handed,163,23,170,2,Car,10,0.304,40,Other,1000,950,1000,757,428,638,2.1,"Same length",8,7.5,"Index finger",August,Fall,No,,Poultry,Juice,Languages,7,9,7,"Yes - other","Text messaging",10,5,6,16,8,21,18,0,9,8,16,6,40,14,Some,"Graduate degree",Other,"Freeze time",Happy,Other,"Wildlife, animals"
USA,NC,2017,"9         ",Male,13,Right-Handed,156,26,163,2,Car,10,0.518,36,Soccer,900,1000,1000,1000,500,600,26,"Same length",90,95,"Same length",October,Summer,No,No,Meat,Water,"Physical education",8,11,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",7,9,24,3,4,30,60,1,10,1,2,1,0,3,Some,"Graduate degree","Rap/Hip hop","Freeze time",Healthy,Actor,"International aid"
USA,IN,2020,"10        ",Female,15,Right-Handed,154,22,142,1,Car,10,.625,64,Baseball/Softball,1000,508,1000,754,572,572,20,"Right foot",76,88,"Ring finger",November,Winter,Yes,No,Salads,Water,Other,7,9,5,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",50,75,100,4,2,12,5,1,16,8,10,5,0,5,Some,Other,"Rap/Hip hop",Telepathy,Happy,"Doctor or nurse","Education/Youth development"
USA,NC,2014,"12        ",Female,17,Right-Handed,"160 ",23.5,148,1,Car,7,0.487,38,Other,791,551,289,289,439,1000,23.5,"Same length",80,78,"Index finger",February,Summer,No,No,Breads/Sandwiches,Water,Art,6,8,3,"Yes - broadband connection","Text messaging",300,300,20,0,10,2,4,0,30,90,50,3,6,2,"A lot","Graduate degree",Country,Invisibility,Happy,Relative,Health
USA,TX,2014,"12        ",Male,16,Right-Handed,164,24,76,2,Car,17,.363,38,Other,500,750,500,250,1000,900,24,"Right foot",170,170,"Same length",January,Summer,Yes,No,Meat,Water,"Mathematics and statistics",8,10,4,"Yes - other","Text messaging",100,150,15,1,8,2,6,0,4,6,8,0,0,1,"A lot","Graduate degree",Pop,"Freeze time",Rich,Friend,"Education/Youth development"
USA,OH,2013,"4         ",Male,"10 ",Right-Handed,47,23,143,1,Car,6,0.795,69,Soccer,262,1000,1000,439,1000,995,21,"Same length",7,8,"Same length",July,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",10,9,"7 ","Yes - broadband connection","Text messaging",70,147,5,10,2,5,4,5,1,12,7,0,0,2,"A lot","Some college",Pop,"Super strength",Famous,Friend,"Wildlife, animals"
USA,AZ,2021,"12        ",Male,18,Right-Handed,179,26,172.2,1,Car,15,0.381,40,"Table Tennis",831,500,700,699,850,850,25,"Right foot",9,7.5,"Index finger",June,Fall,Yes,No,Pizza/Pasta,Water,English,5,10,6,"Yes - broadband connection","Text messaging",9,15,7,2,10,8,4,7,6,3,27,4,0,3,"A lot","Graduate degree",Other,Fly,Healthy,Actor,"International aid"
USA,CO,2015,"12        ",Male,17,Right-Handed,176.7,27.3,174.8,1,Car,20,.39,47,Running/Jogging,495.6,987,999,674,1000,1000,27.3,"Same length",30,27,"Index finger",February,Summer,Yes,No,Meat,Water,History,6,8,5,"Yes - broadband connection","Text messaging",37,68,20,2,12,10,0,1,0,3,20,0,16,2,"A lot","Graduate degree","Rock and roll",Invisibility,Rich,"Business person",Religious
USA,GU,2014,"9         ",Male,14,Right-Handed,63,28.5,177,1,Car,25,0.39,66,Soccer,1000,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,IN,2018,"12        ",Female,18,Right-Handed,168,23.5,147,1,Car,15,.42,48,Baseball/Softball,650,500,400,400,700,800,23,"Right foot",80,70,"Ring finger",July,Fall,Yes,No,Pizza/Pasta,Water,History,6,9,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",100,150,10,5,15,10,10,0,10,20,10,15,"3 ",15,"A lot","Graduate degree",Country,"Freeze time",Happy,Relative,Health
USA,CA,2019,"7         ",Male,12,Right-Handed,70,26,80,2,Car,4,"0,353",54,Soccer,1000,663,1000,444,214,27,26,"Same length",85,75,"Same length",May,Winter,Yes,No,"No favorite",,,"9 -10",6,4,"Yes - other","Cell phone",5-10,5,o,30,40,50,0,50,30,0,70,10,0,10,"Very little","High school",Pop,Invisibility,Happy,Other,"Education/Youth development"
USA,MA,2023,"10        ",Female,15,Right-Handed,179.0,25.4,180.3,2,Car,5,.479,42,Basketball,834,524,539,759,535,765,23.68,"Right foot",88.9,76.2,"Index finger",June,Summer,No,No,Meat,Water,"Physical education",6-7,10-11,4-5,"Yes - broadband connection","Internet chat or instant messaging",50,58,40,30,10,10,10,10,50,30,30,20,0,10,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person",Health
USA,KS,2019,"12        ",Female,17,Left-Handed,5'7.5,23,59,1,Car,5,.299,46,Other,1000,800,900,1000,50,200,23,,7.5,7,"Index finger",August,Summer,No,No,Salads,Water,"Physical education",7,8,5,"Yes - other","Text messaging",10,8,4,1,1,3,6,0,8,2,3,4,15,0,Some,"Graduate degree",Pop,Fly,Happy,Relative,"Wildlife, animals"
USA,KY,2020,"12        ",Female,18,Right-Handed,160,25,160,1,Car,10,1,41,Swimming,900,700,700,700,200,200,24,"Right foot",50,55,"Ring finger",July,Fall,Yes,No,Salads,Water,Science,6,9,4,"Yes - broadband connection","Text messaging",50,53,3,2,5,2,2,2,5,3,3,4,16,3,"A lot","Graduate degree",Other,Fly,Happy,Relative,Health
USA,NC,2022,"12        ",Male,17,Right-Handed,180.3,26.7,122,1,Car,25,.332,20,"Football (American)",481,267,791,802,32,75,26.2,"Right foot",114,114,"Ring finger",March,Fall,Yes,No,Meat,Tea,Other,8,7,4,"Yes - broadband connection","In person",50,50,5,.5,0,.5,3.5,.5,.8,.2,.3,.3,8,9,Some,"Some college",Country,"Freeze time",Healthy,"Religious figure",Religious
USA,WY,2011,"9         ",Female,15,Right-Handed,153,22,155,2,Car,5,.468,"34 ",Soccer,100,200,300,,5,0,22,"Same length",98,98,"Same length",August,Summer,No,No,Fruit,Tea,Art,8,6,3,"Yes - other","In person",100,,,,,,,,,,,,,,,,,,,,
USA,IN,2011,"10        ",Male,17,Right-Handed,170,24,177,2,Car,19,.398,40,Swimming,540,760,486,,930,830,25,"Left foot",84,99,"Ring finger",November,Summer,No,No,Meat,"Soft drink (caffeinated)",Science,7.1,11,5,"Yes - broadband connection","In person",2,1,22,1,3,12,16,26,2,3,40,5,0,6,"Very little","Graduate degree","Heavy metal","Freeze time",Happy,Relative,Health
USA,CA,2016,"12        ",Male,17,Right-Handed,176,29,180,2,Car,15,0.311,37,Other,1000,802,749,749,701,701,30,"Left foot",75,81,"Ring finger",January,Winter,No,No,Pizza/Pasta,Water,"Physical education",6,9,4,"Yes - broadband connection","Text messaging",50,50,15,1,10,5,20,2,14,10,40,28,0,2,"A lot","Graduate degree","Rock and roll",Invisibility,Rich,Relative,Health
USA,MA,2016,"12        ",Male,18,Right-Handed,184,29,187,1,Car,7,,,Skateboarding/Rollerblading,,,,,,,30,"Left foot",107,110,"Ring finger",May,Spring,No,No,Meat,Water,"Social studies",10,10,2,"No internet connection","Text messaging",0,3,12,3,5,1,12,15,4,40,50,3,12,3,"A lot","Some college","Rap/Hip hop","Freeze time",Happy,Other,Environment
USA,IN,2020,"12        ",Female,16,Right-Handed,160,19,30,2,Bus,20,0.565,42,Baseball/Softball,600,200,200,800,300,1000,19,"Same length",152.4,152.4,"Same length",March,Summer,No,No,"Rice/Noodle dishes",Juice,Other,6,11,4,"Yes - broadband connection","Internet chat or instant messaging",50,53,10,1,5,6,0,0,24,12,72,15,21,2,"A lot","Graduate degree",Pop,Telepathy,Famous,"Musician or singer",Other
USA,TX,2016,"12        ",Female,18,Right-Handed,214,"22 ","60 ",1,Car,16,0.436,47,Swimming,0,5,1000,1000,850,900,22,"Same length",12,10,"Index finger",September,Summer,Yes,No,Meat,Juice,"Mathematics and statistics",6,12,8,"Yes - broadband connection","Text messaging",13,17,72,2,6,112,1,2,72,144,6,10,9,1,Some,"Graduate degree",Pop,Telepathy,Happy,Friend,Health
USA,MI,2015,"12        ",Male,17,Right-Handed,175,25,175,1,Car,5,.302,42,Walking/Hiking,1000,1000,800,1000,200,950,26,"Left foot",87,78,"Index finger",June,Fall,Yes,,Vegetables,Water,"Physical education",6,10,4,"Yes - broadband connection","In person",300,320,75,.5,1,20,50,1,3,100,1,1,40,3,Some,"Graduate degree",Other,"Freeze time",Happy,Actor,Environment
USA,WA,2022,"12        ",Female,16,Right-Handed,150,23,152,1,Car,10,0.343,29,Athletics,900,600,500,900,600,700,23.2,"Left foot",68,64,"Index finger",July,Summer,Yes,No,"Rice/Noodle dishes",Water,Other,7.5,9.5,4,"Yes - broadband connection","Text messaging",15,13,6,0,3.5,1,10.5,6,25,1,18,0,2.5,1.5,"Very little","Graduate degree","Rock and roll","Freeze time",Rich,Other,Health
USA,MI,2020,"9         ",Female,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MI,2016,"11        ",Female,16,Right-Handed,165,25,165,1,Bus,25,.48,36,None,348,433,872,802,283,668,25,"Same length",6.5,6.5,"Same length",April,Summer,Yes,No,Pizza/Pasta,Water,Art,5,9,4,"Yes - broadband connection","Cell phone",100,150,100,7,3,2,0,0,168,168,158,3,20,3,Some,"Graduate degree",Pop,Telepathy,Happy,"Musician or singer","Education/Youth development"
USA,TN,2018,"12        ",Male,17,Right-Handed,172,94,170,2,Car,10,0.33,34,Swimming,50,60,70,50,100,100,94,"Same length","9,5","9,7","Ring finger",September,Fall,No,No,Seafood,Water,Art,8,9,4,"Yes - other","Text messaging",20,20,4,1,6,10,7,7,7,1,8,0,18,2,"Very little","Graduate degree","Rap/Hip hop","Super strength",Happy,"Business person","Education/Youth development"
USA,OK,2014,"11        ",Male,15,Right-Handed,184,30,182,1,Walk,10,0.796,50,Golf,500,105,850,500,720,720,29.8,"Right foot",72,74,"Ring finger",November,Fall,No,No,Meat,Water,Science,8,10,4,"Yes - broadband connection","Text messaging",8,13,5,0.5,3,3,30,2,1,1,1,8,3,5,Some,"Graduate degree",Other,Fly,Happy,"Religious figure","International aid"
USA,MI,2021,"12        ",Male,17,Left-Handed,185,28,187,2,Car,25,0.467,51,"Hockey (Ice)",0,0,0,0,0,100,28,"Right foot",85,83,"Index finger",December,Summer,Yes,No,"No favorite",Water,"Physical education",7,9,3,"Yes - broadband connection","In person",100,150,18,2,5,2,6,2,5,1,8,2,12,1,"A lot","Graduate degree",Country,Telepathy,Rich,Friend,Other
USA,SC,2020,"11        ",Female,17,Right-Handed,163,24,105,1,Car,13,.514,,Swimming,700,700,900,800,300,800,23,"Right foot",50,"74,5","Ring finger",April,Spring,No,No,Poultry,"Soft drink (caffeinated)",English,8,8,4,"Yes - broadband connection","Text messaging",95,86,3,7,10,8,1,1,10,8,20,10,20,10,Some,"Some college",Country,Telepathy,Happy,Relative,"Wildlife, animals"
USA,MD,2012,"10        ",Female,15,Right-Handed,158,18,162,1,Bus,70,.442,59,Other,230,64,134,278,738,1000,18,"Same length",68,70,"Ring finger",June,Summer,No,No,"Rice/Noodle dishes",Juice,"Physical education",5,11,4,"Yes - broadband connection","Text messaging",65,45,"40 ",5,10,15,2,2,8,28,25,35,0,2,Some,Other,Gospel,"Freeze time",Rich,"Religious figure",Health
USA,IL,2019,"6         ",Female,12,Right-Handed,155,"19 ",67,"2 1/2",Car,"2 ",0.303,54,"Hockey (Field)",100,50,80,90,40,40,"18 ","Right foot",8,"7 1/2","Index finger",February,Winter,No,Yes,Fruit,"Soft drink (caffeinated)",Other,"8 ",5,"4 ","Yes - dial-up connection","Text messaging","4 ","20 ","3 ",5,1,3,2,0,1,2,1,"1/2 ",4,2,Some,"Graduate degree","Rap/Hip hop",Telepathy,Famous,"Musician or singer",Other
USA,OH,2022,"12        ",Female,17,Right-Handed,157,20,123,1,Car,14,0.423,52,Tennis,750,530,630,630,90,260,20,"Same length",7,6,"Ring finger",January,Winter,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Art,6,9,3,"Yes - broadband connection","Cell phone",50,50,30,70,3,3,6,0,70,30,80,20,10,7,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Wildlife, animals"
USA,VA,2013,"11        ",Male,18,Right-Handed,174,26,172,4,Car,10,2.9,41,Soccer,500,500,1000,1000,1000,1000,26,"Same length",8,8,"Index finger",October,Winter,Yes,No,Meat,Water,"Mathematics and statistics",5,8,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",6,6,8,,3,2,3,2,1,,8,2,,,"A lot","Graduate degree",Gospel,Telepathy,Happy,"Business person",Religious
USA,AL,2022,"12        ",Female,17,Right-Handed,162.5,24,156,1,Car,10,1.962,94,Other,500,700,500,300,700,800,23,"Right foot",70,75,"Ring finger",April,Summer,No,No,Fruit,Water,History,7,12,5,"Yes - other","Internet chat or instant messaging",6,20,4,2,1,2,1,0,5,5,7,1,0,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Healthy,Actor,"Wildlife, animals"
USA,FL,2019,"12        ",Male,17,Right-Handed,170,25,170,2,Car,10,0.429,40,Other,800,700,600,700,1000,1000,25,"Same length",84,98,"Ring finger",September,Winter,Yes,No,Poultry,"Soft drink (caffeinated)","Mathematics and statistics",8,10,5,"Yes - broadband connection","Internet chat or instant messaging",3,5,10,5,3,3,3,20,5,10,50,3,10,0,"Very little","Graduate degree",Techno/Electronic,"Freeze time",Rich,"Doctor or nurse",Health
USA,KY,2021,"11        ",Female,16,Right-Handed,5'4,17.78,19,2,Bus,"10 mi"," 1.17",78,Soccer,626,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,IN,2017,"12        ",Female,17,Right-Handed,160,20.5,147,1,Car,10,0.694,46,Swimming,1000,717,701,770,658,1000,22,"Same length",62,63,"Ring finger",August,Fall,No,No,Breads/Sandwiches,Water,"Computers and technology",4,7,6,"Yes - other","Internet chat or instant messaging",300,200,35,3,15,72,0,3,120,140,140,3,25,19,"A lot","Some college","Punk rock",Invisibility,Happy,Other,"International aid"
USA,CT,2016,"12        ",Female,18,Left-Handed,177,20,178,1,Walk,4,.422,36,Tennis,800,680,750,500,820,930,21,"Right foot",76,83,"Ring finger",July,Summer,No,No,Fruit,Water,English,7,9,5,"Yes - other","Text messaging",20,30,8,1,12,3,4,0,3,3,8,1,0,0,"A lot","Undergraduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Wildlife, animals"
USA,PA,2021,"12        ",Female,16,Right-Handed,160,23,155,1,Car,10," 0.33",28,Dancing,800,800,700,700,900,1000,22,"Right foot",70,70,"Same length",September,Fall,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",8,8,3,"Yes - broadband connection","Text messaging",300,300,10,5,5,20,10,0,1,10,5,5,25,5,Some,"Undergraduate degree",Country,Invisibility,Happy,Relative,"Wildlife, animals"
USA,WA,2019,"9         ",Female,17,Right-Handed,156,20,145,2,,25,,,Other,1000,1000,1000,100,100,222,,"Same length",70,70,,May,Winter,No,,Seafood,"Powdered drink",Science,"5 hou",11,13,"Yes - broadband connection",,,,,,,,,,,,,,,,,,,,,,
USA,NC,2014,"10        ",Female,15,Right-Handed,152.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2014,"12        ",Female,17,Ambidextrous,177.8,27,,1,Car,10,1.026,44,Other,500,800,400,200,900,900,25,"Right foot",73,72,"Ring finger",June,Summer,No,No,Pizza/Pasta,Water,English,7,10,3,"Yes - broadband connection","Text messaging",200,200,8,1,10,4,20,0,4,3,6,2,25,3,"A lot","Graduate degree",Country,Telepathy,Happy,Actor,"International aid"
USA,IA,2018,"12        ",Female,17,Right-Handed,174,25,163,1,Car,3,0.315,41,Dancing,878,936,840,893,610,610,24,"Right foot",85,74,"Index finger",September,Fall,Yes,No,"Rice/Noodle dishes",Tea,History,8,10,4,"Yes - broadband connection","In person",24,23,3,2,2,6,8,1,3,2,1,8,12,4,Some,"Graduate degree",Pop,Fly,Happy,Other,"International aid"
