"Season","DayNum","team1_TeamID","team1_Score","team2_TeamID","team2_Score","WLoc","NumOT","team1_FGM","team1_FGA","team1_FGM3","team1_FGA3","team1_FTM","team1_FTA","team1_OR","team1_DR","team1_Ast","team1_TO","team1_Stl","team1_Blk","team1_PF","team2_FGM","team2_FGA","team2_FGM3","team2_FGA3","team2_FTM","team2_FTA","team2_OR","team2_DR","team2_Ast","team2_TO","team2_Stl","team2_Blk","team2_PF","league","PT_margin","FTA_margin","PF_margin","OR_margin","DR_margin","FGA_margin","FGA3_margin","TO_margin","Stl_margin","Ast_margin","Blk_margin"
2025,33,3142,58,3169,45,"A",0,21,51,8,22,8,10,12,16,14,27,10,3,22,14,53,2,18,15,19,11,12,7,20,7,5,15,"WNCAA",13,-9,7,1,4,-2,4,7,3,7,-2
2025,33,3143,74,3334,66,"A",0,22,58,7,26,23,29,9,18,13,20,13,2,22,22,54,5,14,17,20,7,22,14,27,11,3,24,"WNCAA",8,9,-2,2,-4,4,12,-7,2,-1,-1
2025,33,3146,55,3114,42,"H",0,18,46,3,12,16,26,14,27,7,18,6,7,15,17,61,2,11,6,8,13,17,5,17,2,2,22,"WNCAA",13,18,-7,1,10,-15,1,1,4,2,5
2025,33,3156,82,3237,49,"H",0,26,58,13,27,17,25,13,31,19,11,7,4,10,17,53,6,24,9,10,2,18,12,12,6,3,21,"WNCAA",33,15,-11,11,13,5,3,-1,1,7,1
2025,33,3157,55,3240,44,"H",0,20,52,2,18,13,18,7,32,12,18,7,2,14,17,61,2,24,8,11,11,20,6,15,10,3,19,"WNCAA",11,7,-5,-4,12,-9,-6,3,-3,6,-1
2025,33,3160,76,3381,59,"H",0,30,58,7,19,9,14,11,20,17,17,8,4,16,23,52,6,19,7,10,5,9,13,14,9,3,10,"WNCAA",17,4,6,6,11,6,0,3,-1,4,1
2025,33,3163,85,3257,52,"N",0,33,63,9,24,10,16,14,32,22,12,5,3,18,16,62,6,27,14,20,14,12,11,10,7,1,14,"WNCAA",33,-4,4,0,20,1,-3,2,-2,11,2
2025,33,3166,75,3320,71,"A",0,28,54,8,24,11,14,7,27,22,20,3,1,19,27,62,7,16,10,14,7,14,12,7,9,1,17,"WNCAA",4,0,2,0,13,-8,8,13,-6,10,0
2025,33,3174,73,3175,26,"H",0,28,63,11,28,6,10,13,24,18,14,16,2,11,9,40,1,17,7,11,5,21,3,27,8,3,13,"WNCAA",47,-1,-2,8,3,23,11,-13,8,15,-1
2025,33,3176,57,3340,41,"H",0,22,59,6,27,7,14,18,21,14,9,11,1,9,16,49,3,15,6,8,8,16,7,15,5,1,14,"WNCAA",16,6,-5,10,5,10,12,-6,6,7,0
2025,33,3197,85,3316,57,"H",0,39,74,4,20,3,5,12,16,12,15,22,2,15,21,45,6,15,9,14,7,16,1,34,3,1,8,"WNCAA",28,-9,7,5,0,29,5,-19,19,11,1
2025,33,3198,82,3463,60,"H",0,30,52,4,8,18,29,10,26,15,23,13,2,17,21,57,5,26,13,13,6,12,8,22,11,3,24,"WNCAA",22,16,-7,4,14,-5,-18,1,2,7,-1
2025,33,3207,71,3159,57,"N",0,27,62,3,14,14,17,14,20,16,9,5,1,19,19,49,8,23,11,17,7,20,13,12,2,0,17,"WNCAA",14,0,2,7,0,13,-9,-3,3,3,1
2025,33,3217,60,3348,48,"H",0,22,52,7,20,9,12,6,16,8,7,10,4,11,18,46,7,18,5,7,9,18,8,19,5,2,12,"WNCAA",12,5,-1,-3,-2,6,2,-12,5,0,2
2025,33,3225,76,3472,54,"H",0,31,63,8,18,6,7,6,32,16,15,8,4,11,22,67,7,18,3,4,5,21,13,14,7,5,10,"WNCAA",22,3,1,1,11,-4,0,1,1,3,-1
2025,33,3226,67,3282,50,"A",0,21,40,4,10,21,31,7,22,11,15,10,3,16,17,54,6,18,10,16,12,16,9,15,8,2,25,"WNCAA",17,15,-9,-5,6,-14,-8,0,2,2,1
2025,33,3231,75,3336,60,"A",0,29,56,10,23,7,8,5,19,21,11,7,4,13,24,52,1,10,11,15,3,18,11,12,5,2,6,"WNCAA",15,-7,7,2,1,4,13,-1,2,10,2
2025,33,3236,67,3453,66,"H",0,23,51,15,28,6,8,2,24,16,11,7,1,15,24,61,6,23,12,12,11,26,11,10,6,5,13,"WNCAA",1,-4,2,-9,-2,-10,5,1,1,5,-4
2025,33,3249,71,3419,60,"H",0,29,63,2,9,11,16,13,29,17,15,6,1,18,20,58,1,11,19,26,11,20,10,14,9,7,18,"WNCAA",11,-10,0,2,9,5,-2,1,-3,7,-6
2025,33,3251,56,3299,51,"H",0,22,58,5,23,7,12,11,25,7,12,7,2,13,17,50,3,14,14,20,9,23,9,17,8,0,14,"WNCAA",5,-8,-1,2,2,8,9,-5,-1,-2,2
2025,33,3253,73,3218,69,"A",1,26,70,7,20,14,19,15,31,11,17,8,4,23,24,71,8,26,13,21,15,23,13,15,6,13,18,"WNCAA",4,-2,5,0,8,-1,-6,2,2,-2,-9
2025,33,3255,53,3456,44,"H",0,20,60,3,7,10,14,9,22,15,14,14,2,15,17,51,4,22,6,12,10,28,11,25,8,4,15,"WNCAA",9,2,0,-1,-6,9,-15,-11,6,4,-2
2025,33,3256,79,3108,45,"H",0,23,56,7,18,26,32,11,32,13,22,10,3,14,19,65,4,18,3,9,11,21,7,21,6,7,25,"WNCAA",34,23,-11,0,11,-9,0,1,4,6,-4
2025,33,3258,82,3363,71,"A",0,26,54,6,10,24,27,8,16,10,7,5,1,12,26,54,8,18,11,11,8,17,15,17,3,3,25,"WNCAA",11,16,-13,0,-1,0,-8,-10,2,-5,-2
2025,33,3260,57,3444,46,"A",0,21,57,5,23,10,16,9,22,11,12,9,1,19,13,48,5,23,15,21,13,26,9,20,7,1,19,"WNCAA",11,-5,0,-4,-4,9,0,-8,2,2,0
2025,33,3262,69,3478,56,"A",0,30,59,3,14,6,10,4,21,21,18,22,3,20,16,51,3,13,21,25,12,22,6,25,9,3,11,"WNCAA",13,-15,9,-8,-1,8,1,-7,13,15,0
2025,33,3265,63,3136,52,"A",0,23,57,9,20,8,15,8,18,14,10,15,1,14,19,52,8,24,6,9,12,23,13,23,7,3,14,"WNCAA",11,6,0,-4,-5,5,-4,-13,8,1,-2
2025,33,3268,78,3345,69,"A",0,29,65,6,21,14,19,12,23,12,11,3,4,16,28,55,7,17,6,13,5,21,13,14,6,3,20,"WNCAA",9,6,-4,7,2,10,4,-3,-3,-1,1
2025,33,3270,62,3354,38,"N",0,24,54,5,9,9,11,8,28,11,26,14,6,15,16,55,0,9,6,10,7,20,4,23,10,1,10,"WNCAA",24,1,5,1,8,-1,0,3,4,7,5
2025,33,3281,94,3296,55,"H",0,33,63,14,28,14,17,12,21,16,10,11,0,11,24,54,4,17,3,8,8,17,7,17,4,1,13,"WNCAA",39,9,-2,4,4,9,11,-7,7,9,-1
2025,33,3288,53,3148,48,"A",0,17,56,2,11,17,23,14,27,4,14,8,0,20,16,53,4,19,12,20,13,25,11,16,5,2,20,"WNCAA",5,3,0,1,2,3,-8,-2,3,-7,-2
2025,33,3291,65,3259,48,"H",0,23,49,9,21,10,18,7,24,19,17,5,5,19,20,55,2,13,6,14,9,16,8,16,10,4,20,"WNCAA",17,4,-1,-2,8,-6,8,1,-5,11,1
2025,33,3293,116,3122,80,"H",0,41,76,16,32,18,21,4,28,22,9,14,3,14,30,65,10,18,10,15,6,31,11,23,3,3,19,"WNCAA",36,6,-5,-2,-3,11,14,-14,11,11,0
2025,33,3294,65,3315,47,"H",0,25,55,8,17,7,11,10,15,13,20,16,2,23,16,43,1,16,14,20,7,19,10,28,9,3,15,"WNCAA",18,-9,8,3,-4,12,1,-8,7,3,-1
2025,33,3295,74,3186,47,"A",0,26,48,11,19,11,13,3,31,17,19,8,9,10,19,69,3,19,6,7,10,17,6,11,13,1,11,"WNCAA",27,6,-1,-7,14,-21,0,8,-5,11,8
2025,33,3298,66,3391,49,"H",0,26,68,6,24,8,12,17,30,17,22,10,2,17,18,57,1,17,12,19,7,19,10,18,15,5,15,"WNCAA",17,-7,2,10,11,11,7,4,-5,7,-3
2025,33,3303,67,3170,63,"H",0,24,62,1,12,18,20,10,20,13,20,9,0,20,25,54,3,18,10,15,7,27,12,23,9,4,22,"WNCAA",4,5,-2,3,-7,8,-6,-3,0,1,-4
2025,33,3313,75,3387,66,"N",0,30,62,5,19,10,16,11,20,19,17,14,5,21,20,63,9,28,17,19,16,23,14,22,9,3,17,"WNCAA",9,-3,4,-5,-3,-1,-9,-5,5,5,2
2025,33,3317,87,3356,54,"H",0,32,57,4,14,19,27,11,22,14,12,11,1,16,21,52,7,20,5,8,8,13,12,20,6,2,21,"WNCAA",33,19,-5,3,9,5,-6,-8,5,2,-1
2025,33,3331,82,3286,80,"H",1,27,64,8,28,20,24,16,28,16,17,2,4,19,27,66,10,27,16,21,9,18,13,13,8,1,23,"WNCAA",2,3,-4,7,10,-2,1,4,-6,3,3
2025,33,3344,87,3135,81,"H",1,33,58,6,16,15,19,2,20,16,14,5,11,13,32,75,9,31,8,8,12,15,9,14,11,2,23,"WNCAA",6,11,-10,-10,5,-17,-15,0,-6,7,9
2025,33,3352,56,3454,55,"H",0,19,54,3,17,15,23,13,24,8,17,5,1,18,18,48,9,20,10,15,7,20,12,15,2,3,25,"WNCAA",1,8,-7,6,4,6,-3,2,3,-4,-2
2025,33,3355,78,3285,70,"A",0,27,50,8,16,16,19,3,29,18,14,6,1,13,26,59,11,25,7,9,1,18,16,11,9,2,16,"WNCAA",8,10,-3,2,11,-9,-9,3,-3,2,-1
2025,33,3373,70,3107,65,"H",0,28,65,7,16,7,9,16,17,8,12,4,2,15,24,47,5,14,12,16,7,18,12,13,6,4,17,"WNCAA",5,-7,-2,9,-1,18,2,-1,-2,-4,-2
2025,33,3377,84,3319,79,"H",0,32,68,13,28,7,12,5,33,14,8,3,2,13,28,73,10,33,13,16,8,31,11,7,4,4,16,"WNCAA",5,-4,-3,-3,2,-5,-5,1,-1,3,-2
2025,33,3397,78,3234,68,"N",0,30,77,7,29,11,16,10,20,8,9,18,6,24,23,50,3,14,19,23,7,33,17,30,4,2,21,"WNCAA",10,-7,3,3,-13,27,15,-21,14,-9,4
2025,33,3406,89,3110,62,"H",0,35,75,5,23,14,24,13,28,19,11,12,2,16,19,63,5,25,19,26,11,28,11,24,5,3,19,"WNCAA",27,-2,-3,2,0,12,-2,-13,7,8,-1
2025,33,3410,78,3372,72,"H",0,31,63,13,27,3,4,12,26,26,16,8,5,12,29,59,9,23,5,9,3,16,19,14,10,2,13,"WNCAA",6,-5,-1,9,10,4,4,2,-2,7,3
2025,33,3413,72,3364,50,"A",0,26,57,8,28,12,15,7,33,16,10,4,4,14,20,63,4,20,6,11,8,21,5,13,5,1,14,"WNCAA",22,4,0,-1,12,-6,8,-3,-1,11,3
2025,33,3415,65,3168,59,"A",0,23,59,5,14,14,23,12,21,10,10,12,1,20,20,51,2,8,17,22,10,22,9,17,2,6,21,"WNCAA",6,1,-1,2,-1,8,6,-7,10,1,-5
2025,33,3416,93,3411,87,"A",0,35,66,6,16,17,25,13,21,21,19,4,1,19,31,64,9,30,16,26,13,14,10,13,11,6,23,"WNCAA",6,-1,-4,0,7,2,-14,6,-7,11,-5
2025,33,3418,64,3349,54,"H",0,21,54,2,6,20,25,7,30,5,15,7,2,19,19,64,7,36,9,15,14,27,14,20,6,2,26,"WNCAA",10,10,-7,-7,3,-10,-30,-5,1,-9,0
2025,33,3425,66,3332,53,"A",0,23,57,9,25,11,16,11,31,12,20,7,7,14,22,62,3,20,6,8,4,22,10,15,14,0,17,"WNCAA",13,8,-3,7,9,-5,5,5,-7,2,7
2025,33,3427,79,3358,36,"H",0,32,67,2,17,13,17,20,30,23,17,8,9,18,11,51,3,15,11,23,12,13,6,20,6,4,22,"WNCAA",43,-6,-4,8,17,16,2,-3,2,17,5
2025,33,3436,74,3264,57,"H",0,27,55,12,26,8,8,8,25,20,15,8,5,10,23,56,4,17,7,7,4,19,12,16,6,1,9,"WNCAA",17,1,1,4,6,-1,9,-1,2,8,4
2025,33,3459,71,3111,63,"H",0,24,53,9,27,14,20,8,23,10,14,4,1,20,22,53,5,19,14,16,5,18,11,16,8,1,20,"WNCAA",8,4,0,3,5,0,8,-2,-4,-1,0
2025,33,3464,56,3297,47,"A",0,21,54,5,20,9,14,12,22,12,19,9,2,21,14,48,6,19,13,17,8,21,7,22,7,0,20,"WNCAA",9,-3,1,4,1,6,1,-3,2,5,2
2025,33,3465,71,3388,68,"A",0,27,53,8,23,9,15,5,21,19,12,6,4,14,27,61,7,18,7,10,5,19,16,7,10,2,16,"WNCAA",3,5,-2,0,2,-8,5,5,-4,3,2
2025,33,3471,55,3167,40,"A",0,22,65,7,22,4,7,8,31,13,12,11,2,18,13,52,6,22,8,11,8,29,7,21,4,5,15,"WNCAA",15,-4,3,0,2,13,0,-9,7,6,-3
2025,34,3116,84,3369,45,"H",0,28,66,7,25,21,24,10,40,12,13,8,5,7,17,63,10,26,1,2,2,21,12,18,8,8,20,"WNCAA",39,22,-13,8,19,3,-1,-5,0,0,-3
2025,34,3120,69,3412,62,"H",0,28,63,2,14,11,19,11,17,11,11,8,6,9,25,60,8,27,4,4,9,21,11,20,4,5,18,"WNCAA",7,15,-9,2,-4,3,-13,-9,4,0,1
2025,34,3124,71,3424,64,"H",0,24,59,2,9,21,35,12,32,16,14,2,4,11,23,61,10,27,8,11,7,20,13,12,7,0,23,"WNCAA",7,24,-12,5,12,-2,-18,2,-5,3,4
2025,34,3129,76,3360,59,"H",0,30,65,8,21,8,12,13,19,20,12,8,6,10,23,59,4,12,9,11,9,20,11,17,7,4,15,"WNCAA",17,1,-5,4,-1,6,9,-5,1,9,2
2025,34,3130,72,3438,57,"A",0,29,62,6,21,8,10,14,21,18,20,12,5,15,21,51,2,23,13,20,9,16,12,21,10,2,13,"WNCAA",15,-10,2,5,5,11,-2,-1,2,6,3
2025,34,3139,69,3325,60,"A",0,23,59,7,26,16,27,19,21,11,18,13,4,18,22,49,7,25,9,15,5,16,12,21,9,0,22,"WNCAA",9,12,-4,14,5,10,1,-3,4,-1,4
2025,34,3155,74,3347,48,"H",0,28,56,11,28,7,10,9,28,23,16,11,3,17,15,49,7,19,11,18,3,15,7,15,5,1,8,"WNCAA",26,-8,9,6,13,7,9,1,6,16,2
2025,34,3161,74,3211,72,"H",1,25,64,10,29,14,20,4,20,19,3,8,1,17,25,61,5,17,17,22,11,35,18,16,3,2,17,"WNCAA",2,-2,0,-7,-15,3,12,-13,5,1,-1
2025,34,3181,81,3439,59,"H",0,33,64,8,17,7,11,11,21,18,14,10,7,20,24,55,1,7,10,15,6,18,7,17,3,3,12,"WNCAA",22,-4,8,5,3,9,10,-3,7,11,4
2025,34,3187,60,3189,43,"H",0,21,54,4,16,14,15,12,19,14,22,13,1,19,18,48,0,10,7,15,11,16,12,25,10,1,18,"WNCAA",17,0,1,1,3,6,6,-3,3,2,0
2025,34,3191,87,3188,74,"H",0,25,55,9,25,28,37,9,27,17,17,5,5,25,24,62,3,15,23,33,9,19,13,13,3,1,31,"WNCAA",13,4,-6,0,8,-7,10,4,2,4,4
2025,34,3192,62,3351,54,"A",0,21,57,7,22,13,17,10,20,10,10,5,0,10,22,51,3,8,7,8,3,23,14,13,7,6,17,"WNCAA",8,9,-7,7,-3,6,14,-3,-2,-4,-6
2025,34,3193,74,3437,71,"H",0,23,51,6,20,22,33,5,21,13,11,1,2,21,26,53,5,15,14,19,6,20,13,10,5,2,26,"WNCAA",3,14,-5,-1,1,-2,5,1,-4,0,0
2025,34,3196,82,3267,63,"H",0,32,63,4,14,14,20,12,28,20,14,7,6,15,22,68,12,37,7,12,16,19,15,13,8,1,17,"WNCAA",19,8,-2,-4,9,-5,-23,1,-1,5,5
2025,34,3199,93,3374,85,"H",0,31,72,8,24,23,30,13,26,12,10,7,4,13,34,78,9,23,8,10,10,25,18,10,7,1,23,"WNCAA",8,20,-10,3,1,-6,1,0,0,-6,3
2025,34,3200,62,3254,43,"H",0,23,59,4,15,12,18,14,28,8,21,13,6,15,14,50,3,18,12,18,2,16,6,21,9,0,15,"WNCAA",19,0,0,12,12,9,-3,0,4,2,6
2025,34,3202,58,3149,42,"H",0,22,57,4,18,10,16,12,28,5,18,11,1,9,19,54,4,14,0,1,5,21,6,19,7,3,14,"WNCAA",16,15,-5,7,7,3,4,-1,4,-1,-2
2025,34,3210,78,3273,42,"A",0,31,68,7,21,9,16,12,31,20,10,14,4,19,14,48,2,9,12,15,4,21,8,18,4,1,14,"WNCAA",36,1,5,8,10,20,12,-8,10,12,3
2025,34,3213,76,3429,62,"H",0,30,57,4,13,12,13,6,19,21,12,10,1,15,22,46,9,26,9,16,6,18,13,17,4,3,16,"WNCAA",14,-3,-1,0,1,11,-13,-5,6,8,-2
2025,34,3220,55,3224,52,"H",0,17,57,6,26,15,23,16,26,12,15,6,1,14,22,70,3,26,5,12,18,26,9,10,7,0,22,"WNCAA",3,11,-8,-2,0,-13,0,5,-1,3,1
2025,34,3221,73,3392,56,"H",0,26,56,5,18,16,19,7,23,20,8,6,2,12,21,57,3,14,11,14,8,21,8,12,4,1,19,"WNCAA",17,5,-7,-1,2,-1,4,-4,2,12,1
2025,34,3222,70,3368,65,"H",0,20,55,7,28,23,30,14,24,9,21,9,6,21,24,59,1,6,16,22,7,17,13,18,15,0,28,"WNCAA",5,8,-7,7,7,-4,22,3,-6,-4,6
2025,34,3235,82,3141,56,"H",0,32,61,6,25,12,19,7,31,24,20,13,7,18,19,57,9,21,9,12,7,21,14,25,6,2,19,"WNCAA",26,7,-1,0,10,4,4,-5,7,10,5
2025,34,3243,89,3401,50,"A",0,34,67,10,25,11,14,10,32,22,12,4,6,16,19,61,3,15,9,15,10,22,7,18,5,0,15,"WNCAA",39,-1,1,0,10,6,10,-6,-1,15,6
2025,34,3244,64,3151,42,"A",0,28,58,1,12,7,13,10,35,15,17,12,1,18,15,53,5,24,7,16,4,20,7,16,12,4,15,"WNCAA",22,-3,3,6,15,5,-12,1,0,8,-3
2025,34,3248,74,3447,45,"H",0,29,68,8,25,8,9,13,30,18,9,8,3,11,16,50,6,24,7,14,5,26,8,17,6,2,14,"WNCAA",29,-5,-3,8,4,18,1,-8,2,10,1
2025,34,3250,73,3165,51,"A",0,28,60,14,31,3,6,6,10,21,10,13,2,19,21,47,2,12,7,9,7,19,15,22,4,1,11,"WNCAA",22,-3,8,-1,-9,13,19,-12,9,6,1
2025,34,3255,81,3270,54,"H",0,29,60,7,19,16,26,8,25,19,20,18,1,27,17,52,5,22,15,26,12,20,11,31,10,2,28,"WNCAA",27,0,-1,-4,5,8,-3,-11,8,8,-1
2025,34,3261,100,3212,54,"N",0,38,78,3,10,21,26,24,34,18,20,10,8,18,20,68,4,17,10,17,11,13,13,15,12,5,22,"WNCAA",46,9,-4,13,21,10,-7,5,-2,5,3
2025,34,3266,78,3229,57,"H",0,33,65,7,24,5,6,11,26,24,16,10,5,19,22,55,4,14,9,14,5,17,13,15,2,5,10,"WNCAA",21,-8,9,6,9,10,10,1,8,11,0
2025,34,3269,67,3171,56,"A",0,23,48,5,11,16,16,11,23,14,20,9,2,18,24,57,6,23,2,6,8,11,13,14,12,0,17,"WNCAA",11,10,1,3,12,-9,-12,6,-3,1,2
2025,34,3274,81,3126,63,"H",0,32,70,10,26,7,9,14,26,21,14,8,3,11,24,68,7,22,8,10,10,17,12,12,8,2,10,"WNCAA",18,-1,1,4,9,2,4,2,0,9,1
2025,34,3276,60,3321,54,"H",0,22,61,5,21,11,18,9,30,6,10,3,1,14,23,54,7,17,1,4,2,27,16,13,1,2,21,"WNCAA",6,14,-7,7,3,7,4,-3,2,-10,-1
2025,34,3277,89,3177,61,"H",0,31,61,13,26,14,18,10,31,24,21,12,14,15,21,73,9,18,10,14,17,18,17,19,13,2,16,"WNCAA",28,4,-1,-7,13,-12,8,2,-1,7,12
2025,34,3279,85,3398,38,"H",0,29,63,7,17,20,27,13,27,18,11,14,6,17,13,55,3,19,9,16,6,18,2,18,4,2,22,"WNCAA",47,11,-5,7,9,8,-2,-7,10,16,4
2025,34,3280,102,3152,42,"A",0,41,75,13,30,7,9,19,25,25,17,10,9,9,17,59,2,23,6,8,9,12,3,22,9,2,15,"WNCAA",60,1,-6,10,13,16,7,-5,1,22,7
2025,34,3301,86,3330,55,"H",0,30,67,7,23,19,29,18,30,15,13,6,6,16,20,69,5,27,10,17,19,17,5,12,6,3,21,"WNCAA",31,12,-5,-1,13,-2,-4,1,0,10,3
2025,34,3304,84,3278,65,"H",0,31,60,12,28,10,16,15,31,22,14,1,1,16,25,71,5,21,10,15,12,14,10,3,10,0,17,"WNCAA",19,1,-1,3,17,-11,7,11,-9,12,1
2025,34,3308,68,3307,60,"H",0,25,68,6,20,12,15,10,16,13,9,13,1,13,23,52,3,14,11,14,11,31,4,26,4,3,18,"WNCAA",8,1,-5,-1,-15,16,6,-17,9,9,-2
2025,34,3311,67,3290,56,"A",0,24,48,10,21,9,19,6,31,13,20,4,4,19,21,61,6,16,8,18,10,21,10,15,7,1,19,"WNCAA",11,1,0,-4,10,-13,5,5,-3,3,3
2025,34,3314,72,3164,46,"H",0,28,63,12,26,4,8,11,34,18,12,5,7,11,18,66,6,28,4,6,10,24,6,10,3,1,10,"WNCAA",26,2,1,1,10,-3,-2,2,2,12,6
2025,34,3323,93,3393,62,"A",0,36,72,7,19,14,17,13,38,22,20,13,7,14,25,77,3,14,9,13,12,18,11,18,13,4,13,"WNCAA",31,4,1,1,20,-5,5,2,0,11,3
2025,34,3326,83,3228,74,"H",0,29,60,6,21,19,26,7,22,16,14,9,9,21,29,70,5,13,11,16,16,24,12,18,2,2,25,"WNCAA",9,10,-4,-9,-2,-10,8,-4,7,4,7
2025,34,3328,110,3106,46,"H",0,43,73,16,37,8,11,12,26,30,12,12,3,10,17,54,5,19,7,9,4,12,11,25,6,2,14,"WNCAA",64,2,-4,8,14,19,18,-13,6,19,1
2025,34,3338,59,3389,51,"H",0,18,45,1,11,22,28,7,28,11,10,5,4,10,18,60,10,34,5,6,11,22,13,9,3,1,22,"WNCAA",8,22,-12,-4,6,-15,-23,1,2,-2,3
2025,34,3339,83,3431,67,"H",0,30,60,10,30,13,13,8,17,22,11,10,3,18,25,56,5,13,12,15,10,16,14,20,4,2,18,"WNCAA",16,-2,0,-2,1,4,17,-9,6,8,1
2025,34,3350,85,3162,76,"N",0,34,52,12,18,5,7,2,22,25,13,2,3,12,27,63,12,33,10,11,11,13,17,12,6,2,15,"WNCAA",9,-4,-3,-9,9,-11,-15,1,-4,8,1
2025,34,3376,85,3395,52,"N",0,30,59,8,20,17,19,7,24,18,12,10,2,16,17,51,5,19,13,17,4,17,11,20,5,1,14,"WNCAA",33,2,2,3,7,8,1,-8,5,7,1
2025,34,3379,82,3272,69,"H",0,34,69,7,16,7,10,9,22,20,12,11,1,14,27,63,6,19,9,11,11,22,11,20,5,3,14,"WNCAA",13,-1,0,-2,0,6,-3,-8,6,9,-2
2025,34,3385,63,3448,45,"H",0,19,54,6,23,19,22,7,26,7,13,6,3,10,17,50,0,11,11,13,4,24,5,17,8,2,18,"WNCAA",18,9,-8,3,2,4,12,-4,-2,2,1
2025,34,3400,93,3241,62,"A",0,34,63,9,17,16,19,5,26,21,13,13,11,16,24,60,4,16,10,13,6,23,8,23,7,1,18,"WNCAA",31,6,-2,-1,3,3,1,-10,6,13,10
2025,34,3417,73,3449,62,"A",0,32,59,4,12,5,7,7,19,15,10,4,4,12,23,57,8,22,8,10,11,17,7,12,5,5,8,"WNCAA",11,-3,4,-4,2,2,-10,-2,-1,8,-1
2025,34,3420,61,3384,45,"A",0,19,56,6,21,17,21,15,26,11,13,8,0,17,16,52,2,18,11,19,7,20,8,13,6,5,14,"WNCAA",16,2,3,8,6,4,3,0,2,3,-5
2025,34,3428,79,3343,76,"H",0,27,58,11,28,14,16,8,19,17,15,6,2,16,30,55,8,18,8,12,3,18,15,15,5,3,21,"WNCAA",3,4,-5,5,1,3,10,0,1,2,-1
2025,34,3441,81,3480,76,"H",1,28,62,8,21,17,26,8,29,17,18,9,6,17,31,71,7,20,7,13,5,24,19,17,14,0,18,"WNCAA",5,13,-1,3,5,-9,1,1,-5,-2,6
2025,34,3455,64,3443,59,"H",0,26,65,6,18,6,11,13,32,13,16,4,2,14,21,74,7,28,10,12,14,24,10,13,7,1,15,"WNCAA",5,-1,-1,-1,8,-9,-10,3,-3,3,1
2025,34,3456,70,3354,65,"N",0,25,56,10,27,10,13,9,22,19,22,3,5,21,24,58,7,18,10,16,9,23,9,20,10,2,14,"WNCAA",5,-3,7,0,-1,-2,9,2,-7,10,3
2025,34,3458,66,3353,64,"H",0,24,57,6,23,12,17,10,26,19,13,4,1,12,26,64,3,12,9,13,12,20,8,8,11,5,16,"WNCAA",2,4,-4,-2,6,-7,11,5,-7,11,-4
2025,34,3468,76,3287,70,"A",0,22,59,4,13,28,36,9,20,12,11,8,2,16,28,68,3,23,11,14,13,26,11,16,5,6,28,"WNCAA",6,22,-12,-4,-6,-9,-10,-5,3,1,-4
2025,35,3206,63,3207,55,"A",0,19,63,7,18,18,22,13,21,10,8,10,3,14,22,55,3,13,8,15,8,27,10,15,3,1,17,"WNCAA",8,7,-3,5,-6,8,5,-7,7,0,2
2025,35,3246,87,3474,45,"H",0,30,70,8,30,19,20,13,29,24,15,5,6,14,15,57,2,17,13,20,6,23,7,19,7,1,21,"WNCAA",42,0,-7,7,6,13,13,-4,-2,17,5
2025,35,3284,63,3312,54,"A",0,22,52,2,16,17,26,12,30,11,19,4,6,20,21,63,7,23,5,13,11,15,12,16,7,3,21,"WNCAA",9,13,-1,1,15,-11,-7,3,-3,-1,3
2025,35,3346,76,3463,50,"H",0,30,58,5,14,11,11,5,31,14,14,5,2,10,21,64,6,27,2,5,7,16,7,10,8,2,14,"WNCAA",26,6,-4,-2,15,-6,-13,4,-3,7,0
2025,35,3371,67,3357,46,"H",0,25,57,7,20,10,11,11,26,18,16,8,5,13,16,52,4,17,10,14,7,18,10,15,8,1,13,"WNCAA",21,-3,0,4,8,5,3,1,0,8,4
2025,35,3386,74,3263,48,"H",0,29,48,7,17,9,13,6,24,20,12,8,5,6,19,51,7,19,3,3,2,14,13,11,5,0,14,"WNCAA",26,10,-8,4,10,-3,-2,1,3,7,5
2025,35,3433,79,3175,43,"H",0,29,51,4,14,17,24,10,22,14,16,9,1,13,12,47,4,18,15,16,6,11,4,18,7,3,19,"WNCAA",36,8,-6,4,11,4,-4,-2,2,10,-2
2025,36,3107,72,3131,36,"A",0,29,62,8,22,6,10,13,26,15,9,9,4,8,14,48,3,20,5,6,4,18,3,19,3,4,18,"WNCAA",36,4,-10,9,8,14,2,-10,6,12,0
2025,36,3112,76,3167,39,"H",0,29,65,9,31,9,12,10,26,18,9,13,2,9,14,48,6,21,5,6,7,20,10,20,5,1,11,"WNCAA",37,6,-2,3,6,17,10,-11,8,8,1
2025,36,3135,53,3136,50,"H",0,19,60,7,28,8,11,10,13,9,13,6,3,15,20,45,3,10,7,13,6,24,12,20,8,5,13,"WNCAA",3,-2,2,4,-11,15,18,-7,-2,-3,-2
2025,36,3140,76,3430,36,"H",0,30,60,11,24,5,5,9,26,19,18,10,2,12,12,48,4,19,8,14,8,17,6,20,5,1,7,"WNCAA",40,-9,5,1,9,12,5,-2,5,13,1
2025,36,3160,78,3176,61,"H",0,32,61,7,21,7,10,14,27,19,15,4,2,13,21,60,12,32,7,9,7,14,15,11,9,1,12,"WNCAA",17,1,1,7,13,1,-11,4,-5,4,1
2025,36,3164,64,3203,61,"A",1,23,58,8,26,10,17,7,18,16,14,13,3,14,25,59,3,17,8,12,15,29,10,21,7,1,14,"WNCAA",3,5,0,-8,-11,-1,9,-7,6,6,2
